model,game_id,treatment,language,personality_condition,society,n_players,n_periods,endowment,mpcr,mean_contribution,mean_contribution_by_period,antisocial_punishment_total,agent1_personality,agent1_contributions,agent1_total_contributed,agent1_total_earnings,agent1_contrib_fallbacks,agent1_punish_fallbacks,agent2_personality,agent2_contributions,agent2_total_contributed,agent2_total_earnings,agent2_contrib_fallbacks,agent2_punish_fallbacks,agent3_personality,agent3_contributions,agent3_total_contributed,agent3_total_earnings,agent3_contrib_fallbacks,agent3_punish_fallbacks,agent4_personality,agent4_contributions,agent4_total_contributed,agent4_total_earnings,agent4_contrib_fallbacks,agent4_punish_fallbacks
qwen25-7b-instruct,N_en_soc-Chengdu_7,N,en,neutral,Chengdu,4,10,20,0.4,12.225,"[5.75, 8.75, 12.5, 14.5, 10.5, 13.5, 13.75, 14.75, 14.0, 14.25]",0.0,none,"[8, 12, 15, 15, 13, 14, 15, 15, 14, 14]",135,260.6,0,0,none,"[5, 6, 8, 18, 1, 10, 13, 12, 12, 15]",100,295.6,0,0,none,"[5, 7, 15, 10, 16, 17, 12, 15, 15, 13]",125,270.6,0,0,none,"[5, 10, 12, 15, 12, 13, 15, 17, 15, 15]",129,266.6,0,0
qwen25-7b-instruct,N_en_soc-Chengdu_8,N,en,neutral,Chengdu,4,10,20,0.4,12.725,"[5.0, 10.0, 13.75, 11.5, 13.75, 13.75, 13.5, 14.75, 16.25, 15.0]",0.0,none,"[10, 10, 20, 15, 15, 15, 15, 15, 15, 15]",145,258.6,0,0,none,"[5, 10, 20, 15, 10, 15, 12, 14, 15, 15]",131,272.6,0,0,none,"[0, 10, 0, 1, 15, 10, 12, 15, 20, 15]",98,305.6,0,0,none,"[5, 10, 15, 15, 15, 15, 15, 15, 15, 15]",135,268.6,0,0
qwen25-7b-instruct,N_en_soc-Chengdu_9,N,en,neutral,Chengdu,4,10,20,0.4,11.8,"[9.0, 8.25, 11.75, 12.0, 13.0, 13.25, 12.5, 13.0, 12.5, 12.75]",0.0,none,"[10, 5, 10, 10, 12, 12, 13, 14, 10, 10]",106,282.8,0,0,none,"[10, 9, 15, 14, 12, 15, 10, 12, 12, 14]",123,265.8,0,0,none,"[8, 10, 12, 13, 13, 14, 14, 13, 15, 14]",126,262.8,0,0,none,"[8, 9, 10, 11, 15, 12, 13, 13, 13, 13]",117,271.8,0,0
qwen25-7b-instruct,N_en_soc-Minsk_0,N,en,neutral,Minsk,4,10,20,0.4,14.45,"[5.25, 13.5, 14.25, 14.5, 15.25, 15.5, 17.0, 15.5, 17.5, 16.25]",0.0,none,"[1, 8, 12, 15, 16, 15, 16, 15, 20, 14]",132,299.2,0,0,none,"[5, 16, 12, 14, 13, 14, 16, 16, 15, 16]",137,294.2,0,0,none,"[5, 15, 18, 15, 18, 17, 18, 16, 17, 18]",157,274.2,0,0,none,"[10, 15, 15, 14, 14, 16, 18, 15, 18, 17]",152,279.2,0,0
qwen25-7b-instruct,N_en_soc-Minsk_1,N,en,neutral,Minsk,4,10,20,0.4,14.675,"[7.0, 13.5, 14.5, 16.25, 17.25, 14.0, 15.75, 16.0, 15.5, 17.0]",0.0,none,"[10, 12, 15, 20, 15, 10, 16, 18, 16, 17]",149,285.8,0,0,none,"[5, 15, 12, 17, 20, 15, 17, 15, 15, 20]",151,283.8,0,0,none,"[8, 12, 15, 14, 18, 16, 15, 17, 16, 16]",147,287.8,0,0,none,"[5, 15, 16, 14, 16, 15, 15, 14, 15, 15]",140,294.8,0,0
qwen25-7b-instruct,N_en_soc-Minsk_2,N,en,neutral,Minsk,4,10,20,0.4,14.8,"[9.75, 13.5, 15.25, 16.0, 15.75, 16.0, 15.0, 15.0, 15.75, 16.0]",0.0,none,"[5, 12, 13, 15, 14, 16, 14, 14, 17, 14]",134,302.8,0,0,none,"[16, 15, 18, 17, 16, 18, 17, 15, 15, 18]",165,271.8,0,0,none,"[10, 15, 16, 17, 18, 15, 14, 16, 15, 16]",152,284.8,0,0,none,"[8, 12, 14, 15, 15, 15, 15, 15, 16, 16]",141,295.8,0,0
qwen25-7b-instruct,N_en_soc-Minsk_3,N,en,neutral,Minsk,4,10,20,0.4,12.75,"[7.75, 9.75, 11.5, 13.75, 14.5, 15.75, 11.75, 14.5, 13.25, 15.0]",0.0,none,"[8, 10, 10, 12, 13, 15, 1, 15, 14, 15]",113,291.0,0,0,none,"[10, 7, 12, 14, 15, 18, 13, 16, 13, 15]",133,271.0,0,0,none,"[5, 10, 9, 12, 15, 15, 15, 10, 12, 15]",118,286.0,0,0,none,"[8, 12, 15, 17, 15, 15, 18, 17, 14, 15]",146,258.0,0,0
qwen25-7b-instruct,N_en_soc-Minsk_4,N,en,neutral,Minsk,4,10,20,0.4,13.775,"[9.75, 10.5, 13.75, 13.75, 14.0, 15.75, 15.0, 14.5, 14.5, 16.25]",0.0,none,"[8, 12, 13, 10, 12, 14, 15, 15, 14, 18]",131,289.4,0,0,none,"[8, 15, 17, 13, 17, 18, 15, 18, 16, 17]",154,266.4,0,0,none,"[8, 10, 13, 14, 11, 18, 15, 10, 13, 15]",127,293.4,0,0,none,"[15, 5, 12, 18, 16, 13, 15, 15, 15, 15]",139,281.4,0,0
qwen25-7b-instruct,N_en_soc-Minsk_5,N,en,neutral,Minsk,4,10,20,0.4,13.275,"[7.5, 8.5, 10.75, 13.5, 14.25, 15.0, 17.0, 14.5, 15.75, 16.0]",0.0,none,"[5, 8, 10, 12, 15, 16, 15, 15, 14, 12]",122,290.4,0,0,none,"[10, 10, 12, 15, 18, 18, 20, 12, 18, 20]",153,259.4,0,0,none,"[10, 10, 12, 12, 14, 12, 18, 16, 15, 17]",136,276.4,0,0,none,"[5, 6, 9, 15, 10, 14, 15, 15, 16, 15]",120,292.4,0,0
qwen25-7b-instruct,N_en_soc-Minsk_6,N,en,neutral,Minsk,4,10,20,0.4,16.775,"[12.5, 16.0, 16.75, 17.75, 17.0, 16.25, 17.5, 17.75, 18.0, 18.25]",0.0,none,"[15, 16, 16, 18, 20, 17, 18, 18, 18, 18]",174,294.4,0,0,none,"[15, 18, 15, 20, 10, 15, 18, 17, 18, 17]",163,305.4,0,0,none,"[10, 15, 20, 15, 18, 17, 18, 18, 18, 18]",167,301.4,0,0,none,"[10, 15, 16, 18, 20, 16, 16, 18, 18, 20]",167,301.4,0,0
qwen25-7b-instruct,N_en_soc-Minsk_7,N,en,neutral,Minsk,4,10,20,0.4,12.975,"[8.25, 10.75, 13.25, 13.75, 13.75, 15.0, 13.25, 14.0, 14.0, 13.75]",0.0,none,"[8, 12, 10, 15, 20, 18, 14, 14, 14, 15]",140,267.6,0,0,none,"[10, 9, 12, 15, 13, 15, 13, 15, 12, 14]",128,279.6,0,0,none,"[10, 10, 13, 15, 12, 12, 13, 14, 15, 16]",130,277.6,0,0,none,"[5, 12, 18, 10, 10, 15, 13, 13, 15, 10]",121,286.6,0,0
qwen25-7b-instruct,N_en_soc-Minsk_8,N,en,neutral,Minsk,4,10,20,0.4,13.875,"[8.75, 13.0, 13.75, 14.5, 14.75, 14.75, 14.0, 14.5, 16.0, 14.75]",0.0,none,"[5, 10, 15, 15, 10, 15, 14, 15, 15, 15]",129,293.0,0,0,none,"[5, 12, 12, 15, 18, 14, 12, 14, 13, 15]",130,292.0,0,0,none,"[15, 15, 14, 12, 14, 14, 15, 14, 16, 15]",144,278.0,0,0,none,"[10, 15, 14, 16, 17, 16, 15, 15, 20, 14]",152,270.0,0,0
qwen25-7b-instruct,N_en_soc-Minsk_9,N,en,neutral,Minsk,4,10,20,0.4,14.5,"[7.5, 13.25, 15.5, 14.75, 16.5, 14.75, 16.0, 16.0, 15.25, 15.5]",0.0,none,"[5, 15, 12, 12, 18, 15, 18, 15, 16, 15]",141,291.0,0,0,none,"[5, 15, 20, 17, 10, 12, 15, 15, 15, 15]",139,293.0,0,0,none,"[10, 8, 12, 15, 20, 15, 15, 18, 15, 15]",143,289.0,0,0,none,"[10, 15, 18, 15, 18, 17, 16, 16, 15, 17]",157,275.0,0,0
qwen25-7b-instruct,N_en_soc-Samara_0,N,en,neutral,Samara,4,10,20,0.4,13.825,"[8.25, 10.75, 14.25, 15.0, 14.0, 15.75, 15.25, 14.5, 15.5, 15.0]",0.0,none,"[5, 10, 15, 14, 16, 20, 16, 15, 15, 16]",142,279.2,0,0,none,"[10, 9, 15, 14, 15, 15, 14, 13, 15, 15]",135,286.2,0,0,none,"[10, 12, 15, 17, 12, 14, 15, 15, 16, 15]",141,280.2,0,0,none,"[8, 12, 12, 15, 13, 14, 16, 15, 16, 14]",135,286.2,0,0
qwen25-7b-instruct,N_en_soc-Samara_1,N,en,neutral,Samara,4,10,20,0.4,12.675,"[7.0, 10.0, 11.25, 14.5, 12.0, 15.25, 13.0, 14.25, 14.75, 14.75]",0.0,none,"[5, 12, 10, 16, 10, 14, 13, 15, 14, 14]",123,279.8,0,0,none,"[10, 15, 10, 15, 16, 14, 17, 15, 14, 14]",140,262.8,0,0,none,"[8, 12, 15, 15, 12, 18, 12, 15, 15, 15]",137,265.8,0,0,none,"[5, 1, 10, 12, 10, 15, 10, 12, 16, 16]",107,295.8,0,0
qwen25-7b-instruct,N_en_soc-Samara_2,N,en,neutral,Samara,4,10,20,0.4,12.525,"[9.0, 11.0, 11.0, 12.25, 14.25, 12.75, 13.0, 13.25, 13.75, 15.0]",0.0,none,"[8, 12, 9, 12, 14, 13, 12, 12, 15, 12]",119,281.4,0,0,none,"[10, 11, 12, 12, 12, 14, 12, 14, 15, 20]",132,268.4,0,0,none,"[10, 11, 11, 11, 16, 13, 13, 14, 13, 14]",126,274.4,0,0,none,"[8, 10, 12, 14, 15, 11, 15, 13, 12, 14]",124,276.4,0,0
qwen25-7b-instruct,N_en_soc-Samara_3,N,en,neutral,Samara,4,10,20,0.4,13.925,"[7.25, 13.5, 14.25, 13.5, 14.5, 14.75, 15.0, 15.75, 15.5, 15.25]",0.0,none,"[10, 15, 15, 13, 15, 15, 13, 15, 18, 15]",144,278.8,0,0,none,"[10, 12, 15, 14, 14, 14, 16, 16, 15, 15]",141,281.8,0,0,none,"[1, 12, 14, 10, 15, 16, 15, 14, 14, 15]",126,296.8,0,0,none,"[8, 15, 13, 17, 14, 14, 16, 18, 15, 16]",146,276.8,0,0
qwen25-7b-instruct,N_en_soc-Samara_4,N,en,neutral,Samara,4,10,20,0.4,12.9,"[5.0, 11.75, 13.0, 15.0, 15.0, 14.25, 14.5, 13.0, 13.0, 14.5]",0.0,none,"[10, 10, 15, 15, 12, 13, 15, 15, 15, 13]",133,273.4,0,0,none,"[5, 12, 15, 15, 15, 14, 16, 8, 15, 15]",130,276.4,0,0,none,"[5, 15, 12, 15, 18, 15, 15, 14, 10, 16]",135,271.4,0,0,none,"[0, 10, 10, 15, 15, 15, 12, 15, 12, 14]",118,288.4,0,0
qwen25-7b-instruct,N_en_soc-Samara_5,N,en,neutral,Samara,4,10,20,0.4,14.85,"[8.75, 15.5, 15.0, 14.0, 16.25, 15.0, 16.5, 17.0, 13.75, 16.75]",0.0,none,"[10, 12, 15, 12, 14, 16, 17, 18, 8, 15]",137,300.6,0,0,none,"[5, 15, 12, 14, 15, 13, 15, 17, 16, 18]",140,297.6,0,0,none,"[10, 15, 20, 15, 18, 16, 20, 18, 15, 16]",163,274.6,0,0,none,"[10, 20, 13, 15, 18, 15, 14, 15, 16, 18]",154,283.6,0,0
qwen25-7b-instruct,N_en_soc-Samara_6,N,en,neutral,Samara,4,10,20,0.4,13.75,"[10.0, 13.0, 12.0, 15.0, 15.0, 14.5, 14.75, 14.25, 14.0, 15.0]",0.0,none,"[10, 10, 12, 15, 15, 15, 16, 14, 11, 15]",133,287.0,0,0,none,"[10, 12, 15, 15, 15, 15, 15, 15, 15, 15]",142,278.0,0,0,none,"[10, 10, 1, 15, 15, 13, 15, 13, 15, 15]",122,298.0,0,0,none,"[10, 20, 20, 15, 15, 15, 13, 15, 15, 15]",153,267.0,0,0
qwen25-7b-instruct,N_en_soc-Samara_7,N,en,neutral,Samara,4,10,20,0.4,15.65,"[8.5, 14.75, 16.75, 17.25, 16.75, 17.0, 17.0, 15.5, 16.75, 16.25]",0.0,none,"[8, 15, 14, 17, 20, 15, 16, 16, 18, 15]",154,296.4,0,0,none,"[5, 16, 18, 20, 18, 20, 18, 18, 15, 19]",167,283.4,0,0,none,"[16, 16, 18, 15, 14, 16, 16, 10, 17, 16]",154,296.4,0,0,none,"[5, 12, 17, 17, 15, 17, 18, 18, 17, 15]",151,299.4,0,0
qwen25-7b-instruct,N_en_soc-Samara_8,N,en,neutral,Samara,4,10,20,0.4,11.65,"[7.0, 8.75, 9.25, 13.75, 11.5, 13.0, 13.75, 10.75, 13.0, 15.75]",0.0,none,"[5, 6, 10, 15, 12, 12, 13, 10, 12, 15]",110,276.4,0,0,none,"[5, 7, 10, 10, 12, 13, 12, 13, 13, 13]",108,278.4,0,0,none,"[10, 7, 12, 15, 12, 12, 15, 10, 12, 20]",125,261.4,0,0,none,"[8, 15, 5, 15, 10, 15, 15, 10, 15, 15]",123,263.4,0,0
qwen25-7b-instruct,N_en_soc-Samara_9,N,en,neutral,Samara,4,10,20,0.4,13.275,"[10.0, 12.75, 13.75, 13.75, 13.5, 12.25, 14.75, 15.0, 13.75, 13.25]",0.0,none,"[5, 15, 18, 12, 10, 13, 13, 17, 14, 11]",128,284.4,0,0,none,"[15, 12, 10, 15, 13, 14, 15, 15, 16, 14]",139,273.4,0,0,none,"[10, 12, 12, 15, 14, 12, 16, 14, 15, 14]",134,278.4,0,0,none,"[10, 12, 15, 13, 17, 10, 15, 14, 10, 14]",130,282.4,0,0
qwen25-7b-instruct,N_en_soc-Dnipropetrovsk_0,N,en,neutral,Dnipropetrovsk,4,10,20,0.4,12.15,"[7.0, 9.75, 11.5, 10.75, 12.75, 14.25, 13.25, 13.25, 14.25, 14.75]",0.0,none,"[10, 12, 14, 10, 15, 13, 12, 14, 14, 13]",127,267.4,0,0,none,"[5, 7, 12, 11, 10, 14, 13, 13, 15, 15]",115,279.4,0,0,none,"[8, 10, 12, 10, 12, 15, 13, 14, 15, 16]",125,269.4,0,0,none,"[5, 10, 8, 12, 14, 15, 15, 12, 13, 15]",119,275.4,0,0
qwen25-7b-instruct,N_en_soc-Dnipropetrovsk_1,N,en,neutral,Dnipropetrovsk,4,10,20,0.4,11.875,"[7.0, 10.75, 12.25, 12.25, 13.75, 11.5, 11.5, 14.25, 12.75, 12.75]",0.0,none,"[8, 12, 15, 12, 15, 17, 14, 15, 13, 13]",134,256.0,0,0,none,"[5, 15, 12, 14, 10, 13, 12, 15, 15, 14]",125,265.0,0,0,none,"[5, 7, 10, 10, 15, 15, 10, 12, 13, 12]",109,281.0,0,0,none,"[10, 9, 12, 13, 15, 1, 10, 15, 10, 12]",107,283.0,0,0
qwen25-7b-instruct,N_en_soc-Dnipropetrovsk_2,N,en,neutral,Dnipropetrovsk,4,10,20,0.4,13.8,"[8.75, 13.5, 14.5, 15.0, 15.5, 11.25, 15.0, 14.75, 15.25, 14.5]",0.0,none,"[10, 15, 15, 17, 18, 14, 15, 13, 15, 15]",147,273.8,0,0,none,"[10, 15, 15, 14, 14, 1, 14, 15, 16, 15]",129,291.8,0,0,none,"[10, 12, 13, 14, 15, 15, 16, 16, 15, 13]",139,281.8,0,0,none,"[5, 12, 15, 15, 15, 15, 15, 15, 15, 15]",137,283.8,0,0
qwen25-7b-instruct,N_en_soc-Dnipropetrovsk_3,N,en,neutral,Dnipropetrovsk,4,10,20,0.4,13.275,"[6.75, 11.25, 13.0, 14.0, 13.0, 15.5, 14.25, 13.5, 16.25, 15.25]",0.0,none,"[6, 15, 15, 14, 18, 20, 18, 12, 15, 13]",146,266.4,0,0,none,"[5, 10, 12, 9, 15, 14, 20, 17, 15, 12]",129,283.4,0,0,none,"[10, 12, 15, 18, 8, 15, 5, 12, 17, 16]",128,284.4,0,0,none,"[6, 8, 10, 15, 11, 13, 14, 13, 18, 20]",128,284.4,0,0
qwen25-7b-instruct,N_en_soc-Dnipropetrovsk_4,N,en,neutral,Dnipropetrovsk,4,10,20,0.4,13.9,"[7.5, 13.25, 14.25, 14.25, 13.75, 14.25, 16.25, 15.0, 14.75, 15.75]",0.0,none,"[10, 15, 12, 15, 15, 15, 20, 18, 15, 16]",151,271.4,0,0,none,"[5, 8, 15, 12, 15, 15, 15, 12, 15, 17]",129,293.4,0,0,none,"[10, 15, 15, 15, 15, 15, 15, 15, 15, 15]",145,277.4,0,0,none,"[5, 15, 15, 15, 10, 12, 15, 15, 14, 15]",131,291.4,0,0
qwen25-7b-instruct,N_en_soc-Dnipropetrovsk_5,N,en,neutral,Dnipropetrovsk,4,10,20,0.4,15.775,"[12.5, 14.5, 14.5, 16.25, 15.0, 16.5, 16.75, 18.25, 17.25, 16.25]",0.0,none,"[8, 13, 15, 20, 10, 17, 17, 18, 16, 16]",150,302.4,0,0,none,"[10, 15, 18, 16, 16, 16, 16, 20, 18, 16]",161,291.4,0,0,none,"[20, 15, 15, 15, 16, 18, 18, 18, 17, 17]",169,283.4,0,0,none,"[12, 15, 10, 14, 18, 15, 16, 17, 18, 16]",151,301.4,0,0
qwen25-7b-instruct,N_en_soc-Dnipropetrovsk_6,N,en,neutral,Dnipropetrovsk,4,10,20,0.4,14.175,"[7.5, 12.0, 13.5, 15.0, 14.5, 15.0, 16.25, 15.5, 16.5, 16.0]",0.0,none,"[5, 15, 12, 16, 15, 14, 16, 15, 17, 15]",140,286.8,0,0,none,"[10, 10, 12, 15, 13, 12, 15, 15, 18, 16]",136,290.8,0,0,none,"[10, 8, 15, 15, 16, 20, 18, 17, 15, 17]",151,275.8,0,0,none,"[5, 15, 15, 14, 14, 14, 16, 15, 16, 16]",140,286.8,0,0
qwen25-7b-instruct,N_en_soc-Dnipropetrovsk_7,N,en,neutral,Dnipropetrovsk,4,10,20,0.4,12.225,"[8.75, 12.25, 11.25, 13.75, 13.0, 13.5, 10.75, 14.75, 11.5, 12.75]",0.0,none,"[5, 15, 10, 18, 13, 13, 13, 14, 15, 14]",130,265.6,0,0,none,"[15, 12, 10, 15, 12, 15, 15, 15, 15, 13]",137,258.6,0,0,none,"[10, 10, 15, 12, 15, 13, 1, 15, 2, 14]",107,288.6,0,0,none,"[5, 12, 10, 10, 12, 13, 14, 15, 14, 10]",115,280.6,0,0
qwen25-7b-instruct,N_en_soc-Dnipropetrovsk_8,N,en,neutral,Dnipropetrovsk,4,10,20,0.4,12.625,"[6.25, 8.25, 11.25, 13.75, 15.75, 16.5, 17.75, 12.25, 12.0, 12.5]",0.0,none,"[5, 15, 17, 15, 18, 18, 18, 18, 1, 10]",135,267.0,0,0,none,"[5, 5, 8, 15, 18, 18, 18, 1, 15, 10]",113,289.0,0,0,none,"[5, 8, 10, 10, 15, 15, 18, 15, 17, 15]",128,274.0,0,0,none,"[10, 5, 10, 15, 12, 15, 17, 15, 15, 15]",129,273.0,0,0
qwen25-7b-instruct,N_en_soc-Dnipropetrovsk_9,N,en,neutral,Dnipropetrovsk,4,10,20,0.4,11.825,"[6.25, 8.0, 9.75, 11.75, 10.0, 15.0, 13.75, 13.75, 15.25, 14.75]",0.0,none,"[5, 6, 7, 10, 10, 15, 10, 15, 15, 12]",105,284.2,0,0,none,"[10, 15, 5, 12, 10, 15, 18, 15, 15, 13]",128,261.2,0,0,none,"[5, 5, 12, 10, 10, 12, 15, 12, 15, 20]",116,273.2,0,0,none,"[5, 6, 15, 15, 10, 18, 12, 13, 16, 14]",124,265.2,0,0
qwen25-7b-instruct,N_en_soc-Istanbul_0,N,en,neutral,Istanbul,4,10,20,0.4,13.475,"[7.0, 13.25, 11.75, 15.0, 14.75, 13.75, 14.75, 14.75, 14.5, 15.25]",0.0,none,"[15, 10, 12, 18, 15, 12, 14, 14, 12, 15]",137,278.6,0,0,none,"[5, 15, 10, 12, 16, 15, 14, 15, 15, 16]",133,282.6,0,0,none,"[0, 10, 12, 15, 13, 13, 14, 15, 15, 15]",122,293.6,0,0,none,"[8, 18, 13, 15, 15, 15, 17, 15, 16, 15]",147,268.6,0,0
qwen25-7b-instruct,N_en_soc-Istanbul_1,N,en,neutral,Istanbul,4,10,20,0.4,14.675,"[9.75, 13.75, 15.0, 16.0, 14.25, 15.5, 16.25, 15.0, 15.5, 15.75]",0.0,none,"[2, 20, 15, 18, 10, 15, 16, 14, 15, 15]",140,294.8,0,0,none,"[12, 10, 15, 17, 15, 15, 15, 16, 14, 15]",144,290.8,0,0,none,"[5, 10, 15, 14, 16, 17, 17, 15, 18, 15]",142,292.8,0,0,none,"[20, 15, 15, 15, 16, 15, 17, 15, 15, 18]",161,273.8,0,0
qwen25-7b-instruct,N_en_soc-Istanbul_2,N,en,neutral,Istanbul,4,10,20,0.4,13.925,"[10.0, 14.25, 15.0, 17.0, 14.25, 15.75, 12.25, 11.25, 14.25, 15.25]",0.0,none,"[5, 15, 18, 20, 12, 15, 18, 10, 12, 15]",140,282.8,0,0,none,"[20, 10, 15, 18, 15, 15, 15, 15, 15, 16]",154,268.8,0,0,none,"[5, 20, 15, 10, 15, 15, 15, 15, 15, 15]",140,282.8,0,0,none,"[10, 12, 12, 20, 15, 18, 1, 5, 15, 15]",123,299.8,0,0
qwen25-7b-instruct,N_en_soc-Istanbul_3,N,en,neutral,Istanbul,4,10,20,0.4,15.625,"[14.0, 15.0, 15.5, 16.0, 16.5, 13.0, 16.5, 15.75, 16.75, 17.25]",0.0,none,"[20, 13, 15, 17, 18, 5, 15, 15, 15, 19]",152,298.0,0,0,none,"[16, 18, 18, 14, 17, 15, 18, 14, 17, 15]",162,288.0,0,0,none,"[10, 14, 15, 17, 16, 16, 15, 16, 18, 18]",155,295.0,0,0,none,"[10, 15, 14, 16, 15, 16, 18, 18, 17, 17]",156,294.0,0,0
qwen25-7b-instruct,N_en_soc-Istanbul_4,N,en,neutral,Istanbul,4,10,20,0.4,13.5,"[6.25, 10.0, 15.0, 14.5, 15.75, 13.5, 15.5, 14.5, 16.75, 13.25]",0.0,none,"[10, 0, 15, 15, 18, 10, 12, 15, 19, 20]",134,282.0,0,0,none,"[10, 15, 15, 18, 12, 14, 20, 16, 15, 17]",152,264.0,0,0,none,"[0, 10, 15, 10, 15, 15, 15, 15, 15, 1]",111,305.0,0,0,none,"[5, 15, 15, 15, 18, 15, 15, 12, 18, 15]",143,273.0,0,0
qwen25-7b-instruct,N_en_soc-Istanbul_5,N,en,neutral,Istanbul,4,10,20,0.4,12.425,"[10.0, 11.75, 12.25, 13.0, 10.0, 13.25, 10.5, 13.5, 14.5, 15.5]",0.0,none,"[15, 10, 12, 15, 18, 12, 13, 13, 16, 18]",142,256.8,0,0,none,"[10, 15, 13, 14, 1, 14, 2, 14, 15, 15]",113,285.8,0,0,none,"[10, 10, 12, 13, 12, 15, 14, 13, 14, 15]",128,270.8,0,0,none,"[5, 12, 12, 10, 9, 12, 13, 14, 13, 14]",114,284.8,0,0
qwen25-7b-instruct,N_en_soc-Istanbul_6,N,en,neutral,Istanbul,4,10,20,0.4,13.45,"[5.0, 8.0, 12.5, 14.75, 14.5, 15.25, 16.0, 16.5, 16.75, 15.25]",0.0,none,"[5, 12, 15, 12, 13, 15, 18, 15, 17, 15]",137,278.2,0,0,none,"[5, 5, 10, 15, 15, 14, 18, 15, 15, 15]",127,288.2,0,0,none,"[5, 5, 10, 12, 15, 17, 10, 18, 19, 15]",126,289.2,0,0,none,"[5, 10, 15, 20, 15, 15, 18, 18, 16, 16]",148,267.2,0,0
qwen25-7b-instruct,N_en_soc-Istanbul_7,N,en,neutral,Istanbul,4,10,20,0.4,12.65,"[7.75, 8.75, 11.25, 13.75, 13.5, 15.25, 14.75, 13.75, 13.25, 14.5]",0.0,none,"[5, 7, 10, 15, 12, 16, 14, 15, 16, 18]",128,274.4,0,0,none,"[8, 10, 10, 10, 12, 15, 14, 15, 12, 15]",121,281.4,0,0,none,"[8, 15, 10, 12, 15, 14, 13, 11, 15, 10]",123,279.4,0,0,none,"[10, 3, 15, 18, 15, 16, 18, 14, 10, 15]",134,268.4,0,0
qwen25-7b-instruct,N_en_soc-Istanbul_8,N,en,neutral,Istanbul,4,10,20,0.4,14.825,"[12.5, 15.25, 13.25, 15.25, 15.0, 15.75, 14.5, 14.75, 15.0, 17.0]",0.0,none,"[5, 15, 5, 15, 15, 18, 14, 15, 14, 16]",132,305.2,0,0,none,"[15, 16, 18, 13, 15, 14, 12, 14, 15, 15]",147,290.2,0,0,none,"[10, 15, 20, 18, 15, 16, 17, 15, 16, 17]",159,278.2,0,0,none,"[20, 15, 10, 15, 15, 15, 15, 15, 15, 20]",155,282.2,0,0
qwen25-7b-instruct,N_en_soc-Istanbul_9,N,en,neutral,Istanbul,4,10,20,0.4,12.525,"[6.5, 8.0, 11.5, 14.5, 14.5, 14.25, 13.5, 14.25, 14.5, 13.75]",0.0,none,"[8, 10, 9, 15, 17, 15, 12, 15, 15, 15]",131,269.4,0,0,none,"[8, 5, 15, 18, 17, 12, 14, 15, 17, 15]",136,264.4,0,0,none,"[5, 12, 15, 10, 12, 15, 10, 15, 12, 10]",116,284.4,0,0,none,"[5, 5, 7, 15, 12, 15, 18, 12, 14, 15]",118,282.4,0,0
qwen25-7b-instruct,N_en_soc-Athens_0,N,en,neutral,Athens,4,10,20,0.4,12.125,"[7.5, 11.5, 13.0, 10.25, 12.5, 13.25, 13.75, 14.25, 11.5, 13.75]",0.0,none,"[10, 15, 12, 1, 13, 10, 15, 15, 12, 13]",116,278.0,0,0,none,"[5, 15, 10, 18, 15, 12, 10, 15, 12, 15]",127,267.0,0,0,none,"[5, 6, 15, 10, 12, 13, 15, 15, 12, 12]",115,279.0,0,0,none,"[10, 10, 15, 12, 10, 18, 15, 12, 10, 15]",127,267.0,0,0
qwen25-7b-instruct,N_en_soc-Athens_1,N,en,neutral,Athens,4,10,20,0.4,14.2,"[8.25, 13.0, 15.75, 15.5, 14.25, 14.5, 15.0, 15.5, 15.25, 15.0]",0.0,none,"[10, 12, 15, 14, 14, 13, 15, 17, 15, 15]",140,287.2,0,0,none,"[5, 15, 18, 12, 15, 15, 15, 15, 15, 15]",140,287.2,0,0,none,"[10, 10, 15, 18, 16, 15, 15, 15, 16, 15]",145,282.2,0,0,none,"[8, 15, 15, 18, 12, 15, 15, 15, 15, 15]",143,284.2,0,0
qwen25-7b-instruct,N_en_soc-Athens_2,N,en,neutral,Athens,4,10,20,0.4,10.625,"[9.5, 10.0, 10.75, 10.5, 11.0, 11.25, 10.75, 10.5, 11.25, 10.75]",0.0,none,"[10, 10, 9, 12, 11, 12, 11, 11, 11, 11]",108,262.0,0,0,none,"[10, 10, 12, 10, 11, 12, 11, 10, 9, 11]",106,264.0,0,0,none,"[8, 10, 10, 9, 10, 10, 10, 10, 12, 10]",99,271.0,0,0,none,"[10, 10, 12, 11, 12, 11, 11, 11, 13, 11]",112,258.0,0,0
qwen25-7b-instruct,N_en_soc-Athens_3,N,en,neutral,Athens,4,10,20,0.4,10.325,"[6.0, 7.0, 8.25, 8.0, 10.75, 8.75, 12.5, 13.75, 13.75, 14.5]",0.0,none,"[5, 7, 12, 10, 15, 15, 10, 15, 18, 13]",120,245.2,0,0,none,"[4, 6, 8, 7, 9, 1, 8, 10, 10, 12]",75,290.2,0,0,none,"[5, 10, 7, 8, 9, 9, 12, 12, 15, 18]",105,260.2,0,0,none,"[10, 5, 6, 7, 10, 10, 20, 18, 12, 15]",113,252.2,0,0
